OrderDate,Region,Category,SubCategory,Segment,Quantity,Sales,Profit,Discount,Month,ProfitMargin
2024-03-27,Asia Pacific,Office Supplies,Paper,Consumer,4,219.63,4.8,0.2,2024-03-01,0.02185493785002049
2023-11-04,Europe,Office Supplies,Storage,Consumer,2,117.83,47.16,0.0,2023-11-01,0.40023763048459643
2024-09-30,Europe,Office Supplies,Paper,Consumer,4,160.11,-41.7,0.4,2024-09-01,-0.2604459434139029
2023-07-14,Europe,Technology,Machines,Corporate,1,643.42,163.1,0.0,2023-07-01,0.25348916726244136
2023-07-29,North America,Office Supplies,Storage,Corporate,1,48.86,17.17,0.0,2023-07-01,0.3514121981170692
2023-06-09,North America,Furniture,Bookcases,Corporate,1,298.79,66.45,0.0,2023-06-01,0.22239700123832792
2024-10-18,Europe,Furniture,Tables,Consumer,2,547.91,126.09,0.0,2024-10-01,0.23012903579054955
2024-05-27,Latin America,Technology,Phones,Corporate,5,3336.97,1111.11,0.0,2024-05-01,0.3329697300245432
2024-06-27,Asia Pacific,Office Supplies,Binders,Consumer,4,147.49,31.06,0.1,2024-06-01,0.21059054851176348
2024-08-21,North America,Office Supplies,Art,Consumer,4,195.09,76.37,0.0,2024-08-01,0.39146035163257986
2023-11-14,Middle East & Africa,Technology,Phones,Consumer,4,2419.61,145.41,0.15,2023-11-01,0.0600964618264927
2023-02-24,Europe,Technology,Phones,Consumer,3,1132.08,242.68,0.0,2023-02-01,0.21436647586742988
2024-12-22,North America,Furniture,Bookcases,Consumer,1,365.96,-37.18,0.2,2024-12-01,-0.10159580281998033
2023-04-05,Europe,Furniture,Bookcases,Corporate,2,233.73,44.79,0.0,2023-04-01,0.19163136952894366
2023-02-10,North America,Technology,Copiers,Consumer,1,250.11,-8.64,0.2,2023-02-01,-0.03454480028787334
2023-03-13,Asia Pacific,Office Supplies,Art,Home Office,1,32.84,6.25,0.1,2023-03-01,0.19031668696711326
2024-01-18,Latin America,Technology,Phones,Corporate,4,1267.56,-459.7,0.4,2024-01-01,-0.3626652781722364
2023-07-05,Latin America,Furniture,Bookcases,Consumer,3,614.67,144.63,0.0,2023-07-01,0.23529698862804432
2023-02-13,Asia Pacific,Furniture,Chairs,Home Office,4,245.88,12.18,0.1,2023-02-01,0.04953635919960957
2023-02-01,North America,Office Supplies,Paper,Consumer,3,51.02,21.63,0.0,2023-02-01,0.4239513916111328
2023-05-11,Europe,Office Supplies,Paper,Corporate,2,110.1,40.58,0.0,2023-05-01,0.36857402361489555
2024-08-11,North America,Technology,Accessories,Corporate,2,763.56,-177.95,0.3,2024-08-01,-0.23305306721148306
2024-09-18,Latin America,Office Supplies,Paper,Consumer,3,138.28,51.21,0.0,2024-09-01,0.37033555105582877
2023-04-04,Europe,Office Supplies,Art,Home Office,5,220.99,26.34,0.15,2023-04-01,0.11919091361600072
2023-01-18,Middle East & Africa,Furniture,Furnishings,Consumer,1,228.67,33.44,0.1,2023-01-01,0.14623693532164253
2023-08-07,Asia Pacific,Technology,Copiers,Consumer,2,704.92,36.43,0.1,2023-08-01,0.051679623219656134
2024-08-31,Asia Pacific,Furniture,Tables,Consumer,4,915.11,0.3,0.15,2024-08-01,0.0003278294412693556
2023-03-21,Asia Pacific,Furniture,Tables,Home Office,5,2061.74,354.83,0.0,2023-03-01,0.1721022049336968
2023-01-24,North America,Technology,Copiers,Home Office,7,3658.62,234.43,0.1,2023-01-01,0.06407607239888265
2023-03-06,North America,Technology,Accessories,Consumer,2,847.39,31.49,0.15,2023-03-01,0.03716116546100379
2023-08-21,Europe,Office Supplies,Paper,Home Office,3,87.34,17.85,0.15,2023-08-01,0.204373711930387
2023-12-17,North America,Furniture,Furnishings,Corporate,3,1299.14,276.79,0.0,2023-12-01,0.21305632957187062
2023-12-14,Europe,Office Supplies,Paper,Consumer,4,264.81,95.54,0.0,2023-12-01,0.36078697934368037
2024-08-12,Latin America,Office Supplies,Binders,Corporate,1,10.48,4.37,0.0,2024-08-01,0.4169847328244275
2023-07-29,North America,Technology,Copiers,Consumer,5,1937.92,438.78,0.0,2023-07-01,0.22641801519154556
2023-05-24,Latin America,Furniture,Chairs,Consumer,2,387.26,8.07,0.1,2023-05-01,0.020838713009347726
2023-07-14,North America,Technology,Machines,Corporate,3,1461.12,-34.1,0.15,2023-07-01,-0.023338261060008764
2023-12-22,North America,Technology,Copiers,Consumer,3,822.96,16.87,0.2,2023-12-01,0.02049917371439681
2024-04-10,Latin America,Office Supplies,Paper,Corporate,7,326.56,131.19,0.0,2024-04-01,0.4017332190102891
2024-10-14,Europe,Technology,Phones,Corporate,3,146.66,38.09,0.0,2024-10-01,0.25971635074321564
2023-06-13,Asia Pacific,Furniture,Tables,Corporate,2,544.88,-63.84,0.2,2023-06-01,-0.11716341212744091
2024-02-26,Europe,Technology,Machines,Consumer,2,551.69,71.68,0.1,2024-02-01,0.12992803929743152
2024-02-09,North America,Office Supplies,Binders,Consumer,2,98.98,29.7,0.0,2024-02-01,0.3000606183067286
2023-04-11,Asia Pacific,Office Supplies,Paper,Consumer,1,40.13,2.68,0.2,2023-04-01,0.06678295539496636
2023-02-15,Middle East & Africa,Office Supplies,Storage,Consumer,4,169.57,22.09,0.15,2023-02-01,0.1302706846729964
2024-06-09,Europe,Office Supplies,Art,Consumer,1,45.17,-5.54,0.3,2024-06-01,-0.1226477750719504
2024-01-10,Europe,Office Supplies,Paper,Corporate,3,115.75,41.53,0.0,2024-01-01,0.3587904967602592
2024-02-01,Latin America,Office Supplies,Storage,Consumer,2,54.06,16.34,0.0,2024-02-01,0.3022567517573067
2023-12-30,Middle East & Africa,Furniture,Furnishings,Corporate,2,1040.84,250.33,0.0,2023-12-01,0.24050766688443953
2024-02-04,Asia Pacific,Furniture,Chairs,Corporate,3,599.08,-156.64,0.3,2024-02-01,-0.2614675836282299
2023-04-16,North America,Technology,Accessories,Consumer,3,1152.99,177.87,0.0,2023-04-01,0.15426846720266438
2023-01-04,North America,Technology,Machines,Home Office,1,240.77,61.37,0.0,2023-01-01,0.2548905594550816
2023-10-16,Asia Pacific,Technology,Copiers,Consumer,1,207.93,-62.72,0.4,2023-10-01,-0.3016399749915837
2024-08-06,North America,Office Supplies,Paper,Consumer,2,93.99,35.18,0.0,2024-08-01,0.37429513778061496
2024-02-12,Asia Pacific,Technology,Phones,Consumer,3,290.9,-71.48,0.3,2024-02-01,-0.24572017875558613
2024-07-07,North America,Office Supplies,Art,Home Office,4,145.6,-12.0,0.3,2024-07-01,-0.08241758241758242
2023-10-31,Europe,Technology,Accessories,Consumer,2,914.06,36.72,0.15,2023-10-01,0.0401724175655865
2023-09-01,North America,Furniture,Bookcases,Corporate,1,238.88,-30.13,0.2,2023-09-01,-0.1261302746148694
2024-04-04,Asia Pacific,Technology,Copiers,Home Office,4,808.22,69.12,0.1,2024-04-01,0.0855212689614214
2023-10-20,Asia Pacific,Office Supplies,Art,Consumer,3,62.23,3.8,0.2,2023-10-01,0.06106379559697895
2024-09-06,Asia Pacific,Office Supplies,Binders,Consumer,4,146.64,21.32,0.1,2024-09-01,0.14539007092198583
2023-09-26,North America,Technology,Machines,Home Office,5,509.16,28.15,0.15,2023-09-01,0.055287139602482514
2023-06-23,North America,Furniture,Tables,Corporate,6,2191.03,421.52,0.0,2023-06-01,0.19238440368228638
2024-10-14,Middle East & Africa,Office Supplies,Storage,Corporate,3,108.52,12.82,0.2,2024-10-01,0.11813490600810911
2024-11-21,Latin America,Technology,Accessories,Corporate,3,2359.51,74.93,0.15,2024-11-01,0.03175659353001259
2024-05-18,North America,Technology,Copiers,Consumer,2,881.19,-6.95,0.1,2024-05-01,-0.0078870618141377
2024-04-19,North America,Technology,Accessories,Corporate,3,1063.6,312.75,0.0,2024-04-01,0.2940485144791275
2024-11-15,Asia Pacific,Office Supplies,Storage,Home Office,3,73.84,21.4,0.0,2024-11-01,0.289815817984832
2023-01-22,North America,Office Supplies,Binders,Home Office,4,71.71,22.18,0.0,2023-01-01,0.3093013526704783
2024-09-07,Asia Pacific,Technology,Machines,Consumer,2,495.7,156.41,0.0,2024-09-01,0.3155335888642324
2024-05-01,Europe,Office Supplies,Art,Consumer,4,121.19,51.01,0.0,2024-05-01,0.4209093159501609
2024-09-13,Latin America,Office Supplies,Art,Home Office,2,94.54,41.91,0.0,2024-09-01,0.4433044214089274
2023-08-22,Europe,Office Supplies,Art,Corporate,2,51.32,20.62,0.0,2023-08-01,0.40179267342166797
2024-01-13,North America,Office Supplies,Binders,Corporate,3,120.81,14.19,0.15,2024-01-01,0.11745716414204121
2023-08-17,North America,Office Supplies,Paper,Consumer,4,236.5,32.67,0.2,2023-08-01,0.13813953488372094
2023-09-20,Asia Pacific,Office Supplies,Art,Consumer,1,49.2,23.24,0.0,2023-09-01,0.4723577235772357
2024-12-13,Asia Pacific,Office Supplies,Storage,Consumer,6,337.46,83.53,0.1,2024-12-01,0.24752563266757543
2023-06-09,Middle East & Africa,Office Supplies,Paper,Corporate,2,110.85,49.32,0.0,2023-06-01,0.4449255751014885
2024-04-25,North America,Technology,Phones,Consumer,2,726.8,203.76,0.0,2024-04-01,0.28035222894881673
2023-08-19,Latin America,Office Supplies,Binders,Corporate,1,66.71,-0.26,0.2,2023-08-01,-0.0038974666466796586
2024-11-29,North America,Office Supplies,Binders,Consumer,1,45.22,8.45,0.15,2024-11-01,0.1868642193719593
2023-09-15,Latin America,Technology,Machines,Home Office,3,906.61,310.45,0.0,2023-09-01,0.342429490078424
2024-12-25,Latin America,Technology,Accessories,Corporate,2,1405.49,-304.93,0.3,2024-12-01,-0.21695636397270704
2023-11-16,North America,Office Supplies,Binders,Home Office,1,49.0,18.43,0.0,2023-11-01,0.37612244897959185
2023-01-10,Asia Pacific,Furniture,Furnishings,Consumer,4,1072.57,-145.08,0.2,2023-01-01,-0.1352638988597481
2024-11-16,North America,Office Supplies,Binders,Consumer,2,97.56,42.87,0.0,2024-11-01,0.4394218942189422
2024-11-07,Latin America,Office Supplies,Binders,Consumer,3,164.38,53.5,0.0,2024-11-01,0.3254653850833435
2024-12-08,North America,Furniture,Furnishings,Consumer,2,642.39,143.29,0.0,2024-12-01,0.22305764411027568
2023-04-09,Asia Pacific,Furniture,Furnishings,Consumer,5,792.27,-10.58,0.15,2023-04-01,-0.013354033347217489
2024-03-05,Europe,Technology,Copiers,Consumer,1,356.28,-0.95,0.15,2024-03-01,-0.0026664421241719997
2023-04-28,Latin America,Technology,Machines,Corporate,1,411.71,18.51,0.1,2023-04-01,0.044958830244589645
2024-10-04,Europe,Furniture,Chairs,Consumer,1,186.0,-23.4,0.2,2024-10-01,-0.12580645161290321
2023-04-05,Middle East & Africa,Office Supplies,Storage,Consumer,4,123.25,43.61,0.0,2023-04-01,0.3538336713995943
2023-03-01,Europe,Office Supplies,Paper,Consumer,4,185.15,39.33,0.15,2023-03-01,0.21242236024844718
2023-11-29,Europe,Technology,Machines,Consumer,1,642.65,-14.06,0.15,2023-11-01,-0.02187816074068311
2023-07-18,North America,Office Supplies,Art,Consumer,2,76.77,14.53,0.15,2023-07-01,0.1892666406148235
2023-12-29,North America,Office Supplies,Paper,Home Office,3,143.04,43.12,0.0,2023-12-01,0.30145413870246085
2023-09-13,North America,Technology,Copiers,Consumer,1,344.94,122.24,0.0,2023-09-01,0.35438047196613903
2024-08-20,North America,Office Supplies,Art,Corporate,5,287.92,97.34,0.0,2024-08-01,0.3380800222283968
2024-04-13,Asia Pacific,Technology,Accessories,Corporate,2,685.78,186.26,0.0,2024-04-01,0.2716031380326052
2023-05-14,Asia Pacific,Furniture,Tables,Consumer,4,1110.96,-525.76,0.4,2023-05-01,-0.4732483617772017
2024-09-30,Latin America,Office Supplies,Binders,Corporate,2,26.37,4.32,0.15,2024-09-01,0.16382252559726962
2023-07-05,North America,Office Supplies,Storage,Consumer,2,127.45,-33.48,0.4,2023-07-01,-0.2626912514711651
2024-04-09,North America,Technology,Machines,Corporate,1,549.97,-20.36,0.15,2024-04-01,-0.03702020110187828
2024-05-07,Asia Pacific,Office Supplies,Storage,Corporate,5,225.18,39.14,0.15,2024-05-01,0.1738165023536726
2024-04-30,North America,Furniture,Tables,Consumer,1,53.06,16.3,0.0,2024-04-01,0.30719939690915943
2023-11-03,North America,Office Supplies,Storage,Consumer,2,180.0,43.06,0.1,2023-11-01,0.23922222222222222
2023-10-19,Asia Pacific,Furniture,Tables,Home Office,4,931.56,15.38,0.1,2023-10-01,0.016509940315170255
2024-05-27,Middle East & Africa,Technology,Machines,Consumer,3,1314.64,59.83,0.1,2024-05-01,0.045510558023489314
2024-01-03,Middle East & Africa,Office Supplies,Paper,Corporate,1,68.32,28.35,0.0,2024-01-01,0.4149590163934427
2023-07-18,Europe,Technology,Copiers,Consumer,1,395.12,69.22,0.0,2023-07-01,0.17518728487548085
2023-09-12,North America,Furniture,Tables,Consumer,6,3072.44,1038.2,0.0,2023-09-01,0.33790733098123965
2024-05-31,Asia Pacific,Technology,Copiers,Consumer,3,1140.02,339.28,0.0,2024-05-01,0.29760881388045823
2023-09-25,North America,Technology,Copiers,Consumer,2,705.78,53.29,0.15,2023-09-01,0.07550511490832838
2024-06-06,Middle East & Africa,Office Supplies,Art,Consumer,3,71.24,18.7,0.1,2024-06-01,0.2624929814710837
2024-09-25,Asia Pacific,Furniture,Furnishings,Home Office,5,1245.68,-812.99,0.5,2024-09-01,-0.6526475499325669
2024-12-23,Asia Pacific,Technology,Phones,Consumer,1,696.25,139.96,0.0,2024-12-01,0.20101974865350092
2023-05-27,Middle East & Africa,Office Supplies,Binders,Home Office,3,143.42,15.28,0.15,2023-05-01,0.10654023148793754
2024-02-22,Europe,Office Supplies,Art,Consumer,3,57.86,1.32,0.2,2024-02-01,0.022813688212927757
2024-09-16,North America,Technology,Machines,Consumer,1,388.35,-20.01,0.2,2024-09-01,-0.05152568559289301
2023-07-02,North America,Technology,Accessories,Corporate,4,21.67,1.0,0.1,2023-07-01,0.046146746654360866
2024-01-24,Asia Pacific,Technology,Machines,Consumer,1,232.33,19.27,0.1,2024-01-01,0.08294236646149872
2024-08-14,Latin America,Furniture,Tables,Home Office,3,918.43,192.75,0.0,2024-08-01,0.20986901560271334
2024-02-21,Europe,Office Supplies,Art,Corporate,1,10.26,1.55,0.15,2024-02-01,0.1510721247563353
2024-12-17,North America,Office Supplies,Art,Home Office,4,220.43,-110.75,0.5,2024-12-01,-0.5024270743546704
2024-02-24,Asia Pacific,Technology,Machines,Home Office,2,710.55,226.88,0.0,2024-02-01,0.3193019491942861
2023-04-17,North America,Office Supplies,Art,Consumer,3,151.08,35.97,0.1,2023-04-01,0.23808578236695788
2023-01-17,Latin America,Furniture,Furnishings,Home Office,4,838.55,204.14,0.0,2023-01-01,0.24344404030767397
2024-06-02,North America,Technology,Accessories,Corporate,5,2430.38,-175.19,0.2,2024-06-01,-0.07208337790798146
2024-08-05,Latin America,Office Supplies,Binders,Corporate,3,157.73,51.86,0.0,2024-08-01,0.32878970392442786
2023-01-12,Latin America,Office Supplies,Art,Consumer,1,39.58,17.77,0.0,2023-01-01,0.44896412329459323
2024-11-14,North America,Office Supplies,Paper,Corporate,2,117.63,2.1,0.2,2024-11-01,0.017852588625350677
2024-11-29,Asia Pacific,Office Supplies,Art,Corporate,3,161.57,49.7,0.1,2024-11-01,0.3076066101380207
2024-03-16,Europe,Furniture,Furnishings,Corporate,1,404.73,107.12,0.0,2024-03-01,0.26467027400983373
2023-04-22,North America,Furniture,Chairs,Consumer,2,346.41,36.49,0.0,2023-04-01,0.10533760572731733
2023-12-20,North America,Furniture,Chairs,Consumer,3,719.33,-191.19,0.3,2023-12-01,-0.2657889980954499
2023-06-24,Asia Pacific,Office Supplies,Binders,Consumer,3,158.01,-53.68,0.4,2023-06-01,-0.33972533383963044
2024-09-23,Asia Pacific,Office Supplies,Storage,Home Office,4,114.84,34.95,0.0,2024-09-01,0.3043364681295716
2024-12-11,Latin America,Furniture,Bookcases,Corporate,2,400.59,117.81,0.0,2024-12-01,0.2940912154572006
2023-12-10,North America,Furniture,Tables,Corporate,1,437.56,-1.92,0.15,2023-12-01,-0.0043879696498765886
2023-03-24,Latin America,Technology,Copiers,Corporate,4,1148.48,269.59,0.0,2023-03-01,0.23473634717191416
2024-07-21,North America,Office Supplies,Storage,Consumer,1,38.74,14.04,0.0,2024-07-01,0.3624161073825503
2023-01-08,Latin America,Technology,Accessories,Consumer,2,338.89,2.51,0.2,2023-01-01,0.00740653309333412
2023-05-16,Europe,Office Supplies,Paper,Consumer,2,66.57,25.33,0.0,2023-05-01,0.3805017275048821
2024-09-27,Latin America,Office Supplies,Paper,Corporate,4,141.62,52.31,0.0,2024-09-01,0.3693687332297698
2023-10-14,North America,Office Supplies,Art,Consumer,2,82.76,-11.11,0.3,2023-10-01,-0.13424359594006766
2024-12-21,Europe,Technology,Phones,Consumer,1,283.28,15.57,0.1,2024-12-01,0.05496328720700368
2024-12-17,Europe,Technology,Machines,Consumer,4,2573.68,630.3,0.0,2024-12-01,0.24490224114886078
2024-04-16,Europe,Office Supplies,Paper,Corporate,3,133.63,46.98,0.0,2024-04-01,0.3515677617301504
2023-03-31,North America,Technology,Accessories,Corporate,5,2284.19,515.55,0.0,2023-03-01,0.22570364111566898
2024-01-25,Latin America,Office Supplies,Storage,Consumer,4,182.21,-14.11,0.3,2024-01-01,-0.07743812084956918
2023-10-15,Latin America,Furniture,Furnishings,Corporate,3,399.1,77.76,0.0,2023-10-01,0.19483838636933098
2023-02-05,North America,Technology,Copiers,Home Office,1,308.39,59.95,0.0,2023-02-01,0.19439670547034602
2023-05-02,North America,Technology,Machines,Consumer,4,1097.56,250.1,0.0,2023-05-01,0.2278690914391924
2023-05-20,Europe,Furniture,Tables,Consumer,1,355.88,-98.34,0.3,2023-05-01,-0.2763290996965269
2024-11-04,Asia Pacific,Office Supplies,Binders,Consumer,2,51.68,11.75,0.1,2024-11-01,0.22736068111455107
2023-12-02,North America,Office Supplies,Storage,Corporate,4,218.07,52.71,0.15,2023-12-01,0.2417113770807539
2023-12-12,Europe,Furniture,Tables,Corporate,2,576.21,116.5,0.0,2023-12-01,0.2021832318078478
2023-08-05,North America,Office Supplies,Binders,Home Office,4,190.96,77.91,0.0,2023-08-01,0.407991202346041
2023-10-25,North America,Technology,Accessories,Home Office,5,1291.06,199.48,0.1,2023-10-01,0.1545086982789336
2023-08-28,Middle East & Africa,Furniture,Tables,Consumer,1,98.82,17.62,0.0,2023-08-01,0.17830398704715647
2023-06-16,Europe,Office Supplies,Binders,Corporate,3,134.23,2.35,0.2,2023-06-01,0.0175072636519407
2023-12-13,Asia Pacific,Technology,Copiers,Consumer,3,1157.23,-21.35,0.15,2023-12-01,-0.018449227897652153
2023-04-13,Latin America,Office Supplies,Storage,Corporate,5,233.82,97.21,0.0,2023-04-01,0.4157471559319134
2024-08-22,Europe,Technology,Accessories,Consumer,2,575.12,-22.52,0.2,2024-08-01,-0.039157045486159406
2023-02-26,Asia Pacific,Furniture,Chairs,Corporate,1,184.39,1.61,0.15,2023-02-01,0.008731493031075439
2024-11-25,North America,Office Supplies,Paper,Consumer,4,245.02,-42.52,0.4,2024-11-01,-0.17353685413435638
2023-03-30,Europe,Office Supplies,Paper,Corporate,4,48.55,7.72,0.1,2023-03-01,0.15901132852729147
2024-08-16,Latin America,Technology,Phones,Consumer,4,2257.85,42.3,0.15,2024-08-01,0.01873463693336581
2023-07-09,Asia Pacific,Furniture,Chairs,Consumer,3,791.99,19.71,0.15,2023-07-01,0.02488667786209422
2023-07-17,Europe,Furniture,Chairs,Consumer,2,958.38,152.37,0.0,2023-07-01,0.15898704063106492
2024-07-13,Asia Pacific,Office Supplies,Paper,Consumer,1,48.95,20.33,0.0,2024-07-01,0.41532175689479056
2023-09-24,North America,Technology,Copiers,Consumer,5,2000.6,-1151.4,0.5,2023-09-01,-0.5755273417974608
2023-09-11,North America,Office Supplies,Storage,Home Office,2,45.7,19.57,0.0,2023-09-01,0.4282275711159737
2023-09-28,Europe,Furniture,Chairs,Consumer,1,171.43,-5.57,0.15,2023-09-01,-0.03249139590503412
2023-06-17,Asia Pacific,Furniture,Tables,Consumer,3,429.8,-92.25,0.3,2023-06-01,-0.21463471382038157
2024-05-27,North America,Technology,Phones,Corporate,2,490.38,-1.71,0.2,2024-05-01,-0.0034870916432154656
2023-03-30,Asia Pacific,Technology,Accessories,Corporate,1,86.12,11.49,0.0,2023-03-01,0.13341848583372037
2023-08-04,North America,Office Supplies,Paper,Corporate,3,144.05,26.76,0.15,2023-08-01,0.18576883026726831
2023-04-27,Latin America,Technology,Accessories,Consumer,4,1298.35,-14.34,0.15,2023-04-01,-0.011044787615049872
2023-01-25,North America,Technology,Machines,Consumer,3,815.94,-15.08,0.15,2023-01-01,-0.018481751109150183
2024-02-21,Middle East & Africa,Technology,Machines,Corporate,3,1231.77,297.06,0.0,2024-02-01,0.24116515258530408
2023-11-24,North America,Office Supplies,Binders,Consumer,2,98.36,33.02,0.0,2023-11-01,0.33570557137047585
2023-09-11,Asia Pacific,Furniture,Tables,Consumer,4,1851.53,313.6,0.0,2023-09-01,0.16937343710336858
2024-10-06,North America,Office Supplies,Storage,Corporate,1,47.74,17.88,0.0,2024-10-01,0.3745286971093422
2023-01-13,Europe,Office Supplies,Paper,Corporate,3,49.07,-13.28,0.4,2023-01-01,-0.2706337884654575
2023-03-16,Asia Pacific,Technology,Accessories,Corporate,3,901.7,257.78,0.0,2023-03-01,0.28588222246867023
2023-12-24,Asia Pacific,Furniture,Bookcases,Consumer,6,2679.03,816.19,0.0,2023-12-01,0.30465877575092476
2023-07-02,Europe,Technology,Copiers,Corporate,1,403.87,77.28,0.0,2023-07-01,0.19134870131477952
